product_code,product_description,sbu_code,sbu_description,business_field_desc,business_field_code,business_unit_code,business_unit_desc
108689.0100,D(+)-XYLOSE FOR BIOCHEMISTRY 100 G,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
115423.0001,RP-18 F254S 50 TLC PLATES 10 X 20 CM,528,Thin-Layer Chromatography,Analytical Chemistry & Solvents,C45,LR2,Chemistry
117958.0250,KJELDAHL TABLETS FOR WIENINGER METHOD 3.,529,Mobile and Photometry Workflows,Analytical Chemistry & Solvents,C45,LR2,Chemistry
800894.0250,N-ETHYLDIISOPROPYLAMINE FOR SYNTHESIS,650,Organics,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
822100.1000,(S)-(-)-ETHYL LACTATE FOR SYNTHESIS,650,Organics,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
"['08-115', 'CC050', 'MAB1944', 'GTX-20300', 'INV-PA5-34787', 'MAB1330', 'MAB8887', 'ROC-10269638001', 'ROC-10103578001', 'ROC-11088807001', 'ROC-11088858001', 'SIA-C2674-100MG', 'SIA-C4407-1MG', 'SIA-C5138-1G', 'SIA-C5138-500MG', 'SIA-C6885-100MG', 'SIA-C6885-1G', 'SIA-C7774-5MG', 'SIA-C9301-5MG', 'SIA-C9891-100MG', 'SIA-C0130-1G', 'SIA-C0130-500MG', 'SIA-D2535-25G', 'SIA-C2674-500MG', 'SIA-C3867-1VL', 'SIA-C5138-25MG', 'SIA-C7661-5MG', 'SIA-C9891-25MG', 'SIA-CC052', 'SIA-MAK322-1KT', 'SIA-MAK293-1KT', 'SIA-V900891-100MG', 'THE-E12055', 'ABT123', 'ABT257', 'ROC-11088866001', 'SIA-C0130-100MG', 'SIA-C2-22-1G', 'SIA-C4407-5MG', 'SIA-C5533-5MG', 'SIA-C6745-1ML', 'SIA-C8051-100MG', 'SIA-C8919-20ML', 'SIA-C9879-1G', 'SIA-C9879-25G']","COLLAGEN II, MS X-50UG",696,Antibody Technologies,Protein & Pathway Analysis,C16,LR4,Biology
"['100207.0500', '105178.0500', '105454.0500', '110747.0500', 'MAB2241', '107232.0500', 'SIA-739332-100G']","Ant- Tau, CloneTau-12",696,Antibody Technologies,Protein & Pathway Analysis,C16,LR4,Biology
['19-123'],STAUROSPORINE                 200UG,760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
"['100181.0002', '113300.0001', 'SIA-C2037-500MG', 'SIA-C7150-1VL', 'SIA-C2506-50MG', 'AB1253', 'SIA-C2506-1G', 'SIA-C2506-2G', 'SIA-C3131-50MG']","CYTOCHROME P450 CYP3A1, RB X-100UL",696,Antibody Technologies,Protein & Pathway Analysis,C16,LR4,Biology
"['IEVH85R', 'ISEQ85R', 'IBFP0785C', 'IMDISP', 'HATF00010', 'IBFP0813C', 'IEVH00005', 'IPVH00010', 'IPVH85R', 'ISEQ00010', 'WBKLS0100', 'WBLUF0100', 'WBLUF0500', 'WBULS0500', 'CNX-HATF00010-1', 'IPFL00010', 'WBKLS0500', 'WBULS0100']",Immobilon Classico Western HRP Substrate,69E,Electrophoresis - WB,Molecular Reagents & Tools,C61,LR4,Biology
"['PHCC60050', 'PHCC360KIT', 'PHCC360050']",Scepter 3.0 Kit + 50 pk of 60 um sensors,689,Cell & Screening Tools,Cell & General Workflow Tools,C09,LR4,Biology
SIA-11584-25G-F,"(-)-Terpinen-4-ol, >= 95.0 % GC sum of &",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-137286-25G,"5-BROMOSALICYLALDEHYDE, 99%",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-15862-1ML-F,Cobalt chloride 0.1 M Solution,760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SIA-205958-1G,PLATINUM ON ACTIVATED CARBON (10% PT),774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-208671-5G,DICHLOROBIS(TRIPHENYLPHOSPHINE)-,774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-216224-500G,"POTASSIUM PERSULFATE, ACS REAGENT",778,Inorganics for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-220930-50G,POTASSIUM NITROSODISULFONATE,774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-222488-25G,N-(1-NAPHTHYL)ETHYLENEDIAMINE,774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-299936-1G,2-Amino-7-bromfluoren 90%,774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-302031-10x1ML,"TRIFLUOROACETIC ACID, FOR HPLC, >=99.0%",526,Solvents Instrumental Analysis,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-33117-1L,"CYCLOHEXANE R. G., REAG. ACS",480,Solvents for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-337374-10G,"ANTIMONY(III) CHLORIDE, =99.9% TRACE MET",780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SIA-365548-5G,DIRECT RED 80,790,H & H - Red,Regulated Materials,AS9,LA4,Diagnostics & Regulated Materials
SIA-59070-1L,2-Methyl-butan,480,Solvents for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-637106-250G,"OXIDO DE HIERRO (II,III), NANOPLOVO",780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SIA-72340-100G,NICOTINAMID*,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-74731-250G,"1-Octadecanthiol, purum",780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SIA-861111-25G,"BISMARCK CAFE Y (CAFE BASICO 1), CERTIFI",790,H & H - Red,Regulated Materials,AS9,LA4,Diagnostics & Regulated Materials
SUP-C-045-1ML,CANNABIDIOL,535,Drugs & Metrological Institutes,Reference Materials (RM),C47,LR2,Chemistry
SIA-C8532-100G,"SODIUM CITRATE TRIBASIC DIHYDRATE, FOR M",499,BioChem Core,Biochemistry,C35,LR2,Chemistry
SIA-C9002-100G,HEXADECYLPYRIDINIUM CHLORIDE MONOHYDRATE,499,BioChem Core,Biochemistry,C35,LR2,Chemistry
SIA-C9008-5G,P-COUMARIC ACID CRYSTALLINE,790,H & H - Red,Regulated Materials,AS9,LA4,Diagnostics & Regulated Materials
SIA-CS0260-1KT,GLUTATHIONE ASSAY KIT,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-CS0340-1KT,DIHYDROFOLATE REDUCTASE  (DHFR) ASSAY KI,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-D7008-10MG,DIHIDROETIDIUM,790,H & H - Red,Regulated Materials,AS9,LA4,Diagnostics & Regulated Materials
SIA-D7876-250MG,DIAMINE OXIDASE FROM PORCINE KIDNEY,760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SIA-H3500-5G,HEPTADECANOIC ACID,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-M4125-500G,D-MANNITOL,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-M9756-100MG,"METHYLCOBALAMIN, VITAMIN B12 ANALOG",777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-N1627-25MG,P-NITROFENIL B-D-GLUCURONIDO,710,Molecular Prep & PCR,Molecular Reagents & Tools,C61,LR4,Biology
SIA-OTV000035-1G,7-HYDROXY-3-PHENYL-4H-CHROMEN-4-ON-&,774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-P7181-5x5ML,SOLUCION DE PEG (POLIETILENGLICOL) HIBRI,694,Cell Culture Essentials,Cell Biology Reagents,C17,LR4,Biology
SIA-P8375-2KU,"PEROXIDASE FROM HORSERADISH, TYPE VI, ES",760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SIA-PHR1631-500MG,RISPERIDONE,531,Drugs & Metrological Institutes,Reference Materials (RM),C47,LR2,Chemistry
SIA-PNS1010-50ML,STABILYSER REAGENT,760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SIA-SML2534-5MG,DJ-V-159,698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
SIA-T4049-500ML,"TRYPSIN-EDTA SOLUTION 0.25%, BIOREAGENT&",694,Cell Culture Essentials,Cell Biology Reagents,C17,LR4,Biology
SIA-T4069-5MG,JC-1,790,H & H - Red,Regulated Materials,AS9,LA4,Diagnostics & Regulated Materials
SIA-T7039-2UG,TRANSFORMING GROWTH FACTOR-BETA1 HUMAN&,694,Cell Culture Essentials,Cell Biology Reagents,C17,LR4,Biology
189730-1MG,Streptavidin 1PC X 10MG,696,Antibody Technologies,Protein & Pathway Analysis,C16,LR4,Biology
475823-250UG,"BETA2-MICROGLOBULIN, HUMAN URIN",694,Cell Culture Essentials,Cell Biology Reagents,C17,LR4,Biology
CL07-500ML,TMB SOLUTION 1PC X 100ML,696,Antibody Technologies,Protein & Pathway Analysis,C16,LR4,Biology
SIA-Z543284-1PAK,KIMBLE(R) MICROCAPILLARY PIPETTES CAPAC&,781,Premier & Partnerships,Partners & Alliances,C15,LR4,Biology
100103.0100,AMIDOSULFURIC ACID FOR ANALYSIS EMSURE,702,Classical Inorganics for QC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
107225.0010,"1,10-PHENANTHROLINE MONOHYDRATE",529,Mobile and Photometry Workflows,Analytical Chemistry & Solvents,C45,LR2,Chemistry
109439.1000,BUFFER SOLUTION pH 7.00 1 L,533,"Additional, Phys Prop & Matrix",Reference Materials (RM),C47,LR2,Chemistry
170230.0500,POTASSIUM STANDARD SOLUTION TRACEABLE TO,532,Organic & Inorganic Contaminants,Reference Materials (RM),C47,LR2,Chemistry
170245.0500,VANADIUM STANDARD SOLUTION 500 ML,532,Organic & Inorganic Contaminants,Reference Materials (RM),C47,LR2,Chemistry
199054.0500,BUFFER SOLUTION PH 4.00 RED 500 ML,533,"Additional, Phys Prop & Matrix",Reference Materials (RM),C47,LR2,Chemistry
822335.0100,SODIUM AZIDE FOR SYNTHESIS 100 G,650,Organics,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-256323-1ML,"(S)-(-)-1-PHENYL-1-PROPANOL, FLUKABRAND",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
104371.1000,N-HEXANE ECD FID SUPRASOLV 1 L,526,Solvents Instrumental Analysis,Analytical Chemistry & Solvents,C45,LR2,Chemistry
106028.0025,METHANOL-D4 DEUTERATION 25 ML,480,Solvents for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
119773.0500,ARSENIC STANDARD SOLUTION 500 ML,532,Organic & Inorganic Contaminants,Reference Materials (RM),C47,LR2,Chemistry
818801.1000,"2,3-BUTANEDIOL (MIXTURE OF MESO- D- AND",650,Organics,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
"['ATTP01300', 'DTTP02500', 'GTTP02500', 'TCTP04700']",ISOPORE POLYCARB .4UM BK PL 25MM 100/PK,605,Analytical Workflow Tools,Cell & General Workflow Tools,C09,LR4,Biology
['07-208-25UG'],anti-AIF rabbit mono,696,Antibody Technologies,Protein & Pathway Analysis,C16,LR4,Biology
"['SLHP033RB', 'SLHP033RS']",Millex-HP 33mm PES .45µm Sterile 250/pk,689,Cell & Screening Tools,Cell & General Workflow Tools,C09,LR4,Biology
"['100366.2500', '102924.0001', 'ABC-AB206386-30', 'ADA-LAB214i', 'ES010-50ML', 'ROC-11718096001', 'SIA-D0426-50SET', 'SIA-D3939-1SET', 'AVA-890810P-200MG', 'ES005-10ML']",DAB DILUTION BUFFER 10X CONCENTRATE 50ML,69E,Electrophoresis - WB,Molecular Reagents & Tools,C61,LR4,Biology
"['189737-1ML', '18-152', 'LSKMAGT02', 'ROC-11089153001', 'SIA-85878-1MG', 'SIA-S2890-1MG', 'SIA-GEPA45001', 'SIA-S4762-1MG', 'SIA-S4762-5MG', '189730-10MG', '189732-2ML', '69203-3', 'MIL-S1638-1ML', 'SIA-S4762-.1MG', 'SIA-S5512-1MG', 'SUP-S2438-250UG', 'THE-N100']",STREPTAVIDIN HRP CONJUGATE 1MG,69E,Electrophoresis - WB,Molecular Reagents & Tools,C61,LR4,Biology
"['ES-009-B', 'S0615-100ML', 'SIA-S0615-500ML']","FBS - ES Cell Qualified, 500ml",769,Cell Culture Sera,Cell Biology Reagents,C17,LR4,Biology
"['475989-1GM', '539142-5MG', '324699-5MG', 'CL07-100ML', 'CL07-500ML', 'CL07-1000ML', 'ES004-500ML', 'KPL-50-66-01', 'ROC-11718096001', 'SIA-72091-10ML', 'SIA-A0512-1G', 'SIA-A0512-5G', 'SIA-A0512-250MG', 'SIA-A2765-1G', 'SIA-B1532-5MG', 'SIA-B3133-250MG', 'SIA-A9941-5TAB', 'SIA-A2765-10G', 'SIA-A3401-25MG', 'SIA-C6154-1G', 'SIA-A9941-50TAB', 'SIA-B3133-100MG', 'SIA-CPS2120-1KT', 'SIA-C5890-500G', 'SIA-D9143-5G', 'SIA-G5003-100UN', 'SIA-F3301-25MG', 'SIA-CPS260-1KT', 'SIA-M3770-25G', 'SIA-P1526-25G', 'SIA-N0758-500MG', 'SIA-N5000-500MG', 'SIA-N7255-1G', 'SIA-N7255-250MG', 'SIA-N8130-5G', 'SIA-S2628-1G', 'SIA-G4254-1G', 'SIA-G5003-1KU', 'SIA-H2508-100MG', 'SIA-H2625-25G', 'SIA-M3633-250MG', 'SIA-M3770-5G', 'SIA-N7653-100ML', 'SIA-SCP0248-5MG', 'SIA-T0440-100ML', 'SIA-T4444-100ML', 'SIA-S4760-100MG', 'SIA-T0565-100ML', 'SIA-T5525-50TAB', 'SKBM02560', 'SIA-T4444-4x100ML', 'SIA-T8665-100ML', 'WBKLS0100', 'WBLUC0100', 'WBLUF0100', 'WBLUR0100', 'THE-34577', 'THE-37621', 'WBLUC0500', 'WBLUF0500', 'WBLUR0500', 'WBULS0500', '324740-25MG', 'ES001-500ML', 'ES005-10ML', 'SIA-B1911-100ML', 'SIA-C9521-25MG', 'SIA-C9879-1G', 'SIA-C9879-25G', 'SIA-D5905-50TAB', 'SIA-N0758-100MG', 'SIA-N2752-1G', 'SIA-N2752-5G', 'SIA-P7288-50TAB', 'SIA-P7998-100ML', 'SIA-P9029-50G', 'SIA-S4760-25MG', 'SIA-S4760-5MG', 'SIA-S5814-100ML', 'SIA-T3068-25MG', 'THE-34018', 'THE-34028', 'WBKLS0500', 'WBULS0100']","Strat - M Membrane , 25mm, 60/pk",605,Analytical Workflow Tools,Cell & General Workflow Tools,C09,LR4,Biology
"['AXG-MCT150C', 'OXY-MCT150C', 'SIA-GBL247884-1EA', 'SIA-GBL204830-20EA', 'SNAP2MB2', 'THE-509-GRD-A-QPK', 'SNAP2BHMN0100', 'SNAP2RL']",Snap i.d. 2.0 Mini Blot Holders (100/pk),69E,Electrophoresis - WB,Molecular Reagents & Tools,C61,LR4,Biology
['TMS-009-C'],Safranin-O Staining Solution (100 mL),768,Specialty Cell Culture,Cell Biology Reagents,C17,LR4,Biology
"['UFC203024', 'UFC501024', 'UFC501096', 'UFC503008', 'UFC505096', 'UFC805008', 'UFC810096', 'UFC900324', 'UFC910008', 'UFC910024', 'UFC200324', 'UFC205024', 'UFC503024', 'UFC503096', 'UFC505008', 'UFC510024', 'UFC510096', 'UFC800308', 'UFC800324', 'UFC801024', 'UFC810008', 'UFC900308', 'UFC903008', 'UFC903024', 'UFC903096', 'UFC910096', 'UFSC050SL', 'UFSC20001', 'UFC500308', 'UFC500396', 'UFC501008', 'UFC800396', 'UFC801096', 'UFC803008', 'UFC805024', 'UFC201024', 'UFC500324', 'UFC505024', 'UFC510008', 'UFC801008', 'UFC803024', 'UFC810024', 'UFC901008', 'UFC901024', 'UFC905008', 'UFC905024', 'UFSC05001']",Amicon Stirred Cell 400ml,687,Concentration & Separation,Molecular Reagents & Tools,C61,LR4,Biology
None,Stericup-HV 500mL Durapore PVDF .45,689,Cell & Screening Tools,Cell & General Workflow Tools,C09,LR4,Biology
SIA-171468-5G,"PERFLUOROOCTANOIC ACID, 95%",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-178519-50G,"4-(4-HIDROXIFENIL)-2-BUTANONA, 99%",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-180947-500G,"ALGINIC ACID, SODIUM SALT",780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SIA-181315-100G,POLYACRYLONITRILE,780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SUP-18562-100ML-F,"Zinc Standard Solution, 1000 mg/L Zn",532,Organic & Inorganic Contaminants,Reference Materials (RM),C47,LR2,Chemistry
SIA-193925-25G,"4-METHYLTHIAZOLE, 99%",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-199532-25G,CHROMEAZUROL S DYE CONTENT 50%,790,H & H - Red,Regulated Materials,AS9,LA4,Diagnostics & Regulated Materials
SIA-223425-500G,"POTASSIUM OXALATE MONOHYDRATE, 99%,    &",778,Inorganics for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-228710-5G,SODIUM NITROFERRICYANIDE(III) DIHYDRATE&,778,Inorganics for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-234257-100G,"POLYVINYLPYRROLIDONE, AVERAGE MW CA.   &",780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SIA-238813-5G,"6-HYDROXY-2,5,7,8-TETRAMETHYLCHROMAN-2-C",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-360465-2.5L,"1-BUTANOL, 99.4+%, A.C.S. REAGENT",480,Solvents for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SUP-36486-1L,"SODIUM BICARBONATE SOL., ELUENT CONC.",524,Organic Analysis & Sensorics,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-51275-100ML,HEMATOXYLIN SOLUTION ACCORDING TO MAYER,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SUP-57136,PK16 SUPELCLEAN LC-18 10GM/60ML,538,Sample Preparation Workflows,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-59304-1L-F,"2-PROPANOL BIOULTRA, FOR MOLECULAR BIOL&",777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-92330-1L,TRIMETHYL BORATE,774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-A4882-100MG,"2-AMINO-6-MERCAPTOPURINA, CRISTALINA.",760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SIA-B9754-100G,BIS-TRIS FREE BASE,499,BioChem Core,Biochemistry,C35,LR2,Chemistry
SIA-C2605-50ML,CELLULASE FROM ASPERGILLUS SPECIES,760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SIA-CDS021579-100MG,"1,3-BIS[3,5-BIS(TRIFLUOROMETHYL)PHE &",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-CLS3992-25EA,CORNING(R) HALF-AREA 96 WELL PLATES WHI&,781,Premier & Partnerships,Partners & Alliances,C15,LR4,Biology
SIA-D2272-5FT,"TUBO PARA DI¿LISIS, DE CELULOSA, BENZOIL",781,Premier & Partnerships,Partners & Alliances,C15,LR4,Biology
SIA-D6442-400RXN,JumpStart Taq ReadyMix for High Thoughpu,710,Molecular Prep & PCR,Molecular Reagents & Tools,C61,LR4,Biology
SIA-E3876-25G,N-ETHYLMALEIMIDE,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-E8263-25KU,"BENZONASE (R) NUCLEASE, ULTRAPURE GRADE",760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SIA-G5502-100G,GUAIACOL,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-H4290-1MG,HYDROXYPHENYL FLUORESCEIN SOLUTION,035,Detection systems and reagents,Molecular Materials,AS1,LA4,Diagnostics & Regulated Materials
SIA-H5882-100G,HEXADECYLTRIMETHYLAMMONIUM BROMIDE&,499,BioChem Core,Biochemistry,C35,LR2,Chemistry
SIA-LB11-1ML,CUENTAS DE POLIESTIRENO,781,Premier & Partnerships,Partners & Alliances,C15,LR4,Biology
SIA-M5550-100ML,MEM AMINO ACIDS SOLUTION (50X),694,Cell Culture Essentials,Cell Biology Reagents,C17,LR4,Biology
SIA-M5655-500MG,"THIAZOLYL BLUE TETRAZOLIUM BROMIDE, POW&",768,Specialty Cell Culture,Cell Biology Reagents,C17,LR4,Biology
SAF-M7145-100ML,MEM NON-ESSENTIAL AMINO ACID (100X)*SOLU,694,Cell Culture Essentials,Cell Biology Reagents,C17,LR4,Biology
SIA-M9511-25MG,MINOCYCLINE HYDROCHLORIDE POWDER,698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
SIA-P6186-25MG,THIDIAZURON BIOREAGENT PLANT CELL CULTU&,694,Cell Culture Essentials,Cell Biology Reagents,C17,LR4,Biology
SUP-PHR1530-200MG,ACETANILIDE,531,Drugs & Metrological Institutes,Reference Materials (RM),C47,LR2,Chemistry
SIA-R4505-500ML,"SUERO DE CONEJO, FILTRADO Y ESTERILIZADO",769,Cell Culture Sera,Cell Biology Reagents,C17,LR4,Biology
SIA-S4131-25G,SUDAN III,790,H & H - Red,Regulated Materials,AS9,LA4,Diagnostics & Regulated Materials
SIA-S4641-25G,SODIUM CITRATE TRIBASIC DIHYDRATE ACS R&,774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-S9430-.5ML,SYBR GREEN I,710,Molecular Prep & PCR,Molecular Reagents & Tools,C61,LR4,Biology
SIA-T0565-100ML,"3,35,5,-TETRAMETHYLBENZIDINE (TMB) LIQUI",760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SIA-T0632-100G,SODIUM THIOGLYCOLATE,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-T7902-25MG,THERMOLYSIN FROM GEOBACILLUS STEARO&,694,Cell Culture Essentials,Cell Biology Reagents,C17,LR4,Biology
474790-10MG,MG-132 1PC X 10MG,760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
475989-1GM,MTT 1PC x 1GM,760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
605157-1KU,"Thrombin, Bovine 1PC X 1KU",694,Cell Culture Essentials,Cell Biology Reagents,C17,LR4,Biology
SIA-V900859-500G,"DODECYL SULFATE, SODIUM SALT, 99+%, A.C.",499,BioChem Core,Biochemistry,C35,LR2,Chemistry
100318.1000,HYDROCHLORIC ACID 30% SUPRAPUR,525,Elemental Analysis,Analytical Chemistry & Solvents,C45,LR2,Chemistry
109073.1000,SULFURIC ACID C(H2SO4) 1 L,527,Analytical Technologies,Analytical Chemistry & Solvents,C45,LR2,Chemistry
119788.0100,MAGNESIUM STANDARD SOLUTION TRACEABLE TO,532,Organic & Inorganic Contaminants,Reference Materials (RM),C47,LR2,Chemistry
119811.0500,NITRATE IC-STD 1000 MG/L 500 ML,532,Organic & Inorganic Contaminants,Reference Materials (RM),C47,LR2,Chemistry
543804.0100,Formic acid 98 - 100% HPLC 100 ML,524,Organic Analysis & Sensorics,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-284270-10G,"PHOSPHONOACETIC ACID, 98%",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-342858-25G,"SILICON(IV) OXIDE, FUSED, PIECES, LESS T",780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SIA-414565-250ML,"DIVINYLBENZENE, TECH., 80%, MIXTURE OF &",780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SIA-484245-1L,"TRI(PROPYLENE GLYCOL) METHYL ETHER, >=9&",780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SIA-61194-100G,"KUPFER(II)-NITRAT TRIHYDRAT, 99.0-104 %",778,Inorganics for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
102539.0100,COBALT(II) CHLORIDE HEXAHYDRATE FOR ANAL,702,Classical Inorganics for QC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
102838.0100,L-CYSTEINE FOR BIOCHEMISTRY 100 G,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
103026.0005,BROMOTHYMOL BLUE INDICATOR ACS,737,Safety & Essentials,Analytical Chemistry & Solvents,C45,LR2,Chemistry
103121.0100,"N,N-DIETHYL-1,4-PHENYLENEDIAMMONIUM SULF",529,Mobile and Photometry Workflows,Analytical Chemistry & Solvents,C45,LR2,Chemistry
105428.0250,AMMONIA SOLUTION 25 % SUPRAPUR,525,Elemental Analysis,Analytical Chemistry & Solvents,C45,LR2,Chemistry
106067.1000,MAGNESIUM SULFATE ANHYDROUS FOR ANALYSIS,702,Classical Inorganics for QC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
