Record Id,Account Segmentation Name,Account Segmentation Owner.id,Account Segmentation Owner,Created By.id,Created By,Modified By.id,Modified By,Created Time,Modified Time,Last Activity Time,Currency,Tag,Unsubscribed Mode,Unsubscribed Time,Is Uni?,Department (ภาควิชา),Faculty (คณะ),Products,Account Code,Original Account Record.id,Original Account Record,Note,Business Sector,Activities,Secondary Industry,Primary Industry,Locked,Website,Winspeed CUSTID,Connected To.module,Connected To.id
zcrm_4312195000052811271,บริษัท เพทราไลติกส์ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-PT003,zcrm_4312195000012386124,บริษัท เพทราไลติกส์ จำกัด,ขายปลีกน้ำยาเคมี,เอกชน,Distribution,,Scientific Distributor,false,,150942,,
zcrm_4312195000052811272,บริษัท พาวเวอร์เทค เคมีคัล อินดัสทรี จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,Analytical chemistry,ZH-DL-PW001,zcrm_4312195000012386123,บริษัท พาวเวอร์เทค เคมีคัล อินดัสทรี จำกัด,"สารวิเคราะห์อาหาร,ผลิตภัณฑ์นาโนเทคโนโลยี,สารกัมมันตรังสี,เคมีจากพืช,สารสกัดไขมัน",เอกชน,Distribution,,Scientific Distributor,false,,150941,,
zcrm_4312195000052811273,บริษัท โปรวิชั่น ไซแอนติฟิค,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-PW002,zcrm_4312195000012386122,บริษัท โปรวิชั่น ไซแอนติฟิค จำกัด,เครื่องมือวิทยาศาสตร์,เอกชน,Distribution,,Scientific Distributor,false,,150940,,
zcrm_4312195000052811274,บริษัท คิว เคมีคอล จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-QC001,zcrm_4312195000012386121,บริษัท คิว เคมีคอล จำกัด,reagent,เอกชน,Distribution,,Scientific Distributor,false,,150939,,
zcrm_4312195000052811275,ห้างหุ้นส่วนจำกัด รุ่งทรัพย์เคมีคอล,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-RC001,zcrm_4312195000012386120,ห้างหุ้นส่วนจำกัด รุ่งทรัพย์เคมีคอล,"เคมีภัณฑ์,เครื่องมือวิทยาศาสตร์",เอกชน,Distribution,,Scientific Distributor,false,,150938,,
zcrm_4312195000052811276,บริษัท อาร์ซีไอ แล็บสแกน จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,Chemical,ZH-DL-RC002,zcrm_4312195000012386119,บริษัท อาร์ซีไอ แล็บสแกน จำกัด,เคมีภัณฑ์ห้องแล็บ,เอกชน,Manufacturing,Chemical,Chemical manufacturer,false,,150937,,
zcrm_4312195000052811277,บริษัท อาร์เคมีก้า อินเตอร์เนชั่นแนล จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-RK001,zcrm_4312195000012386118,บริษัท อาร์เคมีก้า อินเตอร์เนชั่นแนล จำกัด,เครื่องมือวิทยาศาสตร์สำหรับวิเคราะห์,เอกชน,Distribution,,Scientific Distributor,false,,150936,,
zcrm_4312195000052811278,บริษัท รีเนาน์ เทคนิคอล จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-RN001,zcrm_4312195000012386117,บริษัท รีเนาน์ เทคนิคอล จำกัด,"เครื่องมือแพทย์,เครื่องมือเวชภัณฑ์",เอกชน,Distribution,,Scientific Distributor,false,,150935,,
zcrm_4312195000052811279,บริษัท อาร์เอสพีเอ็น อินเตอร์เทรด จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-RS001,zcrm_4312195000012386116,บริษัท อาร์เอสพีเอ็น อินเตอร์เทรด จำกัด,เครื่องมือแพทย์,เอกชน,Distribution,,Scientific Distributor,false,,150934,,
zcrm_4312195000052811280,บริษัท ไรท์ไซน์ เทรดดิ้ง จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-RS002,zcrm_4312195000012386115,บริษัท ไรท์ไซน์ เทรดดิ้ง จำกัด,เภสัชกรรมและเวชภัณฑ์,เอกชน,Distribution,,Scientific Distributor,false,,150933,,
zcrm_4312195000052811281,บริษัท ดีเคเอสเอช เทคโนโลยี จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-SA001,zcrm_4312195000012386114,บริษัท ดีเคเอสเอช เทคโนโลยี จำกัด,ขยายตลาดหลายสินค้า,เอกชน,Distribution,,Scientific Distributor,false,,150932,,
zcrm_4312195000052811282,บริษัท ซายน์ ไดเร็ค จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-SD001,zcrm_4312195000012386113,บริษัท ซายน์ ไดเร็ค จำกัด,"เคมีภัณฑ์,เครื่องมือวิทยาศาสตร์",เอกชน,Distribution,,Scientific Distributor,false,,150931,,
zcrm_4312195000052811283,บริษัท สยาม เฮอร์บอลอินโนเวชั่น จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-SH001,zcrm_4312195000012386112,บริษัท สยาม เฮอร์บอลอินโนเวชั่น จำกัด,สารสกัดเคมีจากสมุนไพร,เอกชน,Manufacturing,,Chemical manufacturer,false,,150930,,
zcrm_4312195000052811284,บริษัท เอสเค เมดิเทค จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-SK002,zcrm_4312195000012386111,บริษัท เอสเค เมดิเทค จำกัด,เครื่องมือวิเคราะห์ทางการแพทย์,เอกชน,Distribution,,Scientific Distributor,false,,150929,,
zcrm_4312195000052811285,เอสแอล ควอลิตี้ ซัพพลาย,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-SL001,zcrm_4312195000012386110,เอสแอล ควอลิตี้ ซัพพลาย,เครื่องมือแพทย์,เอกชน,Distribution,,Scientific Distributor,false,,150928,,
zcrm_4312195000052811286,บริษัท เอส. เอ็ม. เคมีคอล ซัพพลาย จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,"Scientific Instrument,Chemical",ZH-DL-SM001,zcrm_4312195000012386109,บริษัท เอส. เอ็ม. เคมีคอล ซัพพลาย จำกัด,"เคมีภัณฑ์,เครื่องมือวิทยาศาสตร์",เอกชน,Distribution,,Scientific Distributor,false,,150927,,
zcrm_4312195000052811287,บริษัท ไซน์เอ็นซ์ อินทิเกรชั่น จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,Scientific Instrument,ZH-DL-SN001,zcrm_4312195000012386108,บริษัท ไซน์เอ็นซ์ อินทิเกรชั่น จำกัด,เครื่องมือวิทยาศาสตร์,เอกชน,Distribution,,Scientific Distributor,false,,150926,,
zcrm_4312195000052811288,ร้าน เอส.พี ไซน์ ( S.P SCIENCE),zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,Scientific Instrument,ZH-DL-SP001,zcrm_4312195000012386107,ร้าน เอส.พี ไซน์ ( S.P SCIENCE),เครื่องมือวิทยาศาสตร์,เอกชน,Distribution,,Scientific Distributor,false,,150925,,
zcrm_4312195000052811289,บริษัท โสภณ แลป เซ็นเตอร์ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,Scientific Instrument,ZH-DL-SP002,zcrm_4312195000012386106,บริษัท โสภณ แลป เซ็นเตอร์ จำกัด,เครื่องมือวิทยาศาสตร์,เอกชน,Distribution,,Scientific Distributor,false,,150924,,
zcrm_4312195000052811290,บริษัท เอส.พี.เอส.คอนซัลติ้ง เซอร์วิส จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,Environment,ZH-SPSC,zcrm_4312195000012386104,บริษัท เอส.พี.เอส.คอนซัลติ้ง เซอร์วิส จำกัด,ปรึกษาสิ่งแวดล้อม,เอกชน,Lab Service,,Lab service,false,,150922,,
zcrm_4312195000052811291,บริษัท สุรินทร์ โอ.เอ. จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-SR001,zcrm_4312195000012386103,บริษัท สุรินทร์ โอ.เอ. จำกัด,อุปกรณ์คอมพิวเตอร์,เอกชน,,,IT,false,,150921,,
zcrm_4312195000052811292,บริษัท ซายน์ สเปค จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,Scientific Instrument,ZH-DL-SS001,zcrm_4312195000012386102,บริษัท ซายน์ สเปค จำกัด,เครื่องมือวิทยาศาสตร์,เอกชน,Distribution,,Scientific Distributor,false,,150920,,
zcrm_4312195000052811293,ห้างหุ้นส่วนจำกัด เอส. ซายน์ อุปกรณ์เคมี,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,Scientific Instrument,ZH-DL-SS003,zcrm_4312195000012386100,ห้างหุ้นส่วนจำกัด เอส. ซายน์ อุปกรณ์เคมี,เครื่องมือวิทยาศาสตร์,เอกชน,Distribution,,Scientific Distributor,false,,150918,,
zcrm_4312195000052811294,บริษัท ซัคเซส ซายน์ เคมีคอล จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-SS004,zcrm_4312195000012386099,บริษัท ซัคเซส ซายน์ เคมีคอล จำกัด,เภสัชภัณฑ์และทางการแพทย์,เอกชน,Distribution,,Scientific Distributor,false,,150917,,
zcrm_4312195000052811295,บริษัท ชิพเชพ ซี สโตร์ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-SS005,zcrm_4312195000012386098,บริษัท ชิพเชพ ซี สโตร์ จำกัด,เครื่องมือเดินเรือ,เอกชน,Distribution,,Scientific Distributor,false,,150916,,
zcrm_4312195000052811296,บริษัท ซัคเซสโทรนิกซ์ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-SS006,zcrm_4312195000012386097,บริษัท ซัคเซสโทรนิกซ์ จำกัด,เครื่องมือวัดอุตสาหกรรม,เอกชน,Distribution,,Scientific Distributor,false,,150915,,
zcrm_4312195000052811297,บริษัท เซิร์ฟ ไซเอนซ์ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-SS007,zcrm_4312195000012386096,บริษัท เซิร์ฟ ไซเอนซ์ จำกัด,"เครื่องมือการแพทย์,เครื่องมือวิทยาศาสตร์",เอกชน,Distribution,,Scientific Distributor,false,,150914,,
zcrm_4312195000052811298,บริษัท สิทธิพรแอสโซซิเอส จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,Scientific Instrument,ZH-DL-ST002,zcrm_4312195000012386094,บริษัท สิทธิพรแอสโซซิเอส จำกัด,เครื่องมือวิทยาศาสตร์,เอกชน,Distribution,,Scientific Distributor,false,,150912,,
zcrm_4312195000052811299,บริษัท เอสทีพี แอ็ดวานซ์ โพรดักส์ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-ST003,zcrm_4312195000012386093,บริษัท เอสทีพี แอ็ดวานซ์ โพรดักส์ จำกัด,เครื่องมือวัด,เอกชน,Distribution,,Scientific Distributor,false,,150911,,
zcrm_4312195000052811300,บริษัท สตาร์เมดดิคัลไลน์ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-ST004,zcrm_4312195000012386092,บริษัท สตาร์เมดดิคัลไลน์ จำกัด,เครื่องมือแพทย์,เอกชน,Distribution,,Scientific Distributor,false,,150910,,
zcrm_4312195000052811301,บริษัท แสงวิทย์ ซายน์ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,Scientific Instrument,ZH-DL-SV001,zcrm_4312195000012386091,บริษัท แสงวิทย์ ซายน์ จำกัด,"เครื่องมือวิทยาศาสตร์ ปิโตรเลียม,วิจัย",เอกชน,Distribution,,Scientific Distributor,false,,150909,,
zcrm_4312195000052811302,บริษัท ไทย แคน ไบโอเทค จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,Biology,ZH-DL-TC001,zcrm_4312195000012386089,บริษัท ไทย แคน ไบโอเทค จำกัด,วิเคราะห์ชีวภาพ,เอกชน,Lab Service,,Lab service,false,,150907,,
zcrm_4312195000052811303,TITCO BANGKOK COMPANY LIMITED,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-TC002,zcrm_4312195000012386088,บริษัท ทิทโก้ กรุงเทพ จำกัด,เครื่องจักรขุดเหมือง,เอกชน,,,Mining,false,,150906,,
zcrm_4312195000052811304,บริษัท ทีเคเค คอร์ปอเรชั่น จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-TK001,zcrm_4312195000012386087,บริษัท ทีเคเค คอร์ปอเรชั่น จำกัด,automation,เอกชน,,SI,Commercial & Professional Services,false,,150905,,
zcrm_4312195000052811305,ห้างหุ้นส่วนจำกัด ธีลสุ ซัพพลาย,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-TL001,zcrm_4312195000012386086,ห้างหุ้นส่วนจำกัด ธีลสุ ซัพพลาย,เครื่องมือวิทยาศาสตร์,เอกชน,Distribution,,Scientific Distributor,false,,150904,,
zcrm_4312195000052811306,ห้างหุ้นส่วนสามัญ ธีมา ยูนิเทรด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,Air conditioning,ZH-DL-TM002,zcrm_4312195000012386084,ห้างหุ้นส่วนสามัญ ธีมา ยูนิเทรด,"ติดตั้งแอร์,ซ่อมตู้เย็น",เอกชน,Professional service,Electrical appliances,Building and Construction,false,,150902,,
zcrm_4312195000052811307,บริษัท ไทยโมเด็ม กรุ๊ป จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-TM003,zcrm_4312195000012386083,บริษัท ทิปส์ เคมีคอล จำกัด,"น้ำมัน,เชื้อเพลิง,น้ำมันหล่อลื่น",เอกชน,Distribution,,Scientific Distributor,false,,150901,,
zcrm_4312195000052811308,บริษัท โตนิเทค อิควิปเมนท์ แอนด์ เคมิคัล จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-TN001,zcrm_4312195000012386082,บริษัท โตนิเทค อิควิปเมนท์ แอนด์ เคมิคัล จำกัด,เครื่องมือวิทยาศาสตร์,เอกชน,Distribution,,Scientific Distributor,false,,150900,,
zcrm_4312195000052811309,ห้างหุ้นส่วนจำกัด ธนพงษ์อุปกรณ์ก่อสร้าง,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-TN002,zcrm_4312195000012386081,ห้างหุ้นส่วนจำกัด ธนพงษ์อุปกรณ์ก่อสร้าง,เครื่องมืออุตสาหกรรม,เอกชน,Distribution,,Scientific Distributor,false,,150899,,
zcrm_4312195000052811310,บริษัท ไทยเพียวซายซ์ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,"Industrial chemical,Scientific instrument",ZH-DL-TP001,zcrm_4312195000012386080,บริษัท ไทยเพียวซายซ์ จำกัด,"เคมีอุตสาหกรรม,เคมีสารละลาย,วิเคราะห์,อุปกรณ์ทดลอง,กระดาษวัด,เครื่องมือห้องทดลอง",เอกชน,Distribution,,Scientific Distributor,false,,150898,,
zcrm_4312195000052811311,บริษัท ธีระเทรดดิ้ง จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-TR001,zcrm_4312195000012386079,บริษัท ธีระเทรดดิ้ง จำกัด,"เครื่องมือแพทย์,เภสัชภัณฑ์",เอกชน,Distribution,,Scientific Distributor,false,,150897,,
zcrm_4312195000052811312,ห้างหุ้นส่วนจำกัด ไถ่เซ่งล้ง,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-TS001,zcrm_4312195000012386078,ห้างหุ้นส่วนจำกัด ไถ่เซ่งล้ง,ยางมัด,เอกชน,Distribution,,Scientific Distributor,false,,150896,,
zcrm_4312195000052811313,"Thai Sanmei Co.,Ltd.",zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,"Industrial Chemical, Electronic chemical",ZH-DL-TS002,zcrm_4312195000012386077,"Thai Sanmei Co.,Ltd.","surface finishing, industrial chemicals, electronic chemicals",เอกชน,Manufacturing,,Chemical manufacturer,false,http://www.sanmei.co.th/,150895,,
zcrm_4312195000052811314,ห้างหุ้นส่วนจำกัด ที.เอส.อินเตอร์แล็บ,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,Scientific Instrument,ZH-DL-TS003,zcrm_4312195000012386076,ห้างหุ้นส่วนจำกัด ที.เอส.อินเตอร์แล็บ,เครื่องมือวิทยาศาสตร์,เอกชน,Distribution,,Scientific Distributor,false,,150894,,
zcrm_4312195000052811315,บริษัท ไตรโซลูชั่น จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,Scientific Instrument,ZH-DL-TS004,zcrm_4312195000012386075,บริษัท ไตร โซลูชั่น จำกัด,เครื่องมือวิทยาศาสตร์,เอกชน,Distribution,,Scientific Distributor,false,,150893,,
zcrm_4312195000052811316,บริษัท ทิมส์ ไซเอนติฟิค (ประเทศไทย) จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-TS006,zcrm_4312195000012386073,บริษัท ทิมส์ ไซเอนติฟิค (ประเทศไทย) จำกัด,เภสัชภัณฑ์,เอกชน,Distribution,,Scientific Distributor,false,,150891,,
zcrm_4312195000052811317,บริษัท ทีทีเค ซาย เอนซ์ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-TT001,zcrm_4312195000012386072,บริษัท ทีทีเค ซาย เอนซ์ จำกัด,"สารเคมี,อุปกรณ์ห้องวิจัย",เอกชน,Distribution,,Scientific Distributor,false,,150890,,
zcrm_4312195000052811318,บริษัท ไทยยูนีค จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-TU001,zcrm_4312195000012386071,บริษัท ไทยยูนีค จำกัด,mass spectrometry,เอกชน,Distribution,,Scientific Distributor,false,,150889,,
zcrm_4312195000052811319,บริษัท โทวา เด็งกิ (ไทย) จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-TW001,zcrm_4312195000012386070,บริษัท โทวา เด็งกิ (ไทย) จำกัด,อิเล็กทรอนิกส์,เอกชน,Distribution,,Scientific Distributor,false,,150888,,
zcrm_4312195000052811320,บริษัท ยูเนี่ยน ซายน์ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:22:07,2023-03-16 14:22:07,,THB,,,,false,,,,ZH-DL-UN001,zcrm_4312195000012386069,บริษัท ยูเนี่ยน ซายน์ จำกัด,เครื่องมือทางการแพทย์,เอกชน,Distribution,,Scientific Distributor,false,,150887,,
